episode_id,filename,class_label,split,generation_phase,candidate_attempt_index,saved_episode_index,seed,duration,initial_mid_price,tick_size,min_spread,depth_levels,base_order_rate,volatility_regime,imbalance_regime,burstiness_regime,cancellation_regime,imbalance,burstiness,trend_regime,cluster_regime,iceberg_count,buy_iceberg_count,sell_iceberg_count,num_market_makers,num_fake_icebergs,num_regime_shifts,iceberg_timing_style,iceberg_placement_style,liquidity_profile_style,difficulty_bucket,had_positive_support,positive_support_strength,iceberg_became_meaningful,hard_negative_types,num_rows,num_events_approx,num_trades,total_volume,snapshot_interval,mean_spread,mean_depth
ep_006545,ep_006545.csv,iceberg,train,iceberg_phase,29421,6545,3650738313,60.0,56.28,0.05,0.6415247811710421,14,2.9631651489188995,normal,mild_buy,normal,0.115457,0.2945309815128202,0.199508,0.99433,0.818794,3,3,0,3,1,3,uniform_random,mixed,decay_linear,hard_positive,False,0.0,True,"{""large_visible"": 0.1374189414980152, ""sliced_visible"": 0.0657502540330089, ""churn"": 0.22929273796484906, ""multi_refill"": 0.2093771115458627, ""noise"": 0.1640330994819776, ""directional"": 0.41383350832053456}",228,1452,30,1419,0.2638,0.069956,131542.3
ep_006546,ep_006546.csv,iceberg,test,iceberg_phase,29427,6546,3656008978,207.59570999999997,62.96,0.02,0.8337715445479339,6,1.3069139940701593,normal,strong_buy,bursty,0.101299,0.8066261783323344,0.649617,-0.062807,0.364338,4,2,2,3,0,3,clustered,at_bbo,decay_linear,medium_positive,False,0.0,True,"{""large_visible"": 0.12609878066679317, ""sliced_visible"": 0.16356407314790167, ""churn"": 0.272325833853143, ""multi_refill"": 0.22131281371568345, ""noise"": 0.32036328429482475, ""directional"": 0.30107463720562744}",154,2937,148,7829,1.3489,0.028182,139627.84
ep_006547,ep_006547.csv,iceberg,train,iceberg_phase,29436,6547,3664847577,303.82539,68.81,0.05,0.7854239415291635,6,10.15035107008182,calm,neutral,normal,0.261927,0.10922661475240703,0.311976,0.969363,0.550411,2,0,2,3,0,1,uniform_random,mixed,inverted,hard_positive,True,0.653,True,"{""large_visible"": 0.2740510852901295, ""sliced_visible"": 0.2375061156447814, ""churn"": 0.0939802551787671, ""multi_refill"": 0.2019395567863489, ""noise"": 0.2150395545604395, ""directional"": 0.5388915011183346}",268,4549,186,18068,1.1341,0.059142,408457.94
ep_006548,ep_006548.csv,iceberg,train,iceberg_phase,29438,6548,3667533871,485.69927999999993,205.19,0.05,0.3822613673203203,7,1.322541143343963,normal,mild_buy,bursty,0.220308,0.33998599040649513,0.547546,-0.758855,0.167435,3,1,2,3,0,4,clustered,near_bbo,flat,hard_positive,True,0.3713,True,"{""large_visible"": 0.18322784977368284, ""sliced_visible"": 0.06236020026978585, ""churn"": 0.2786541002832849, ""multi_refill"": 0.12549544755461906, ""noise"": 0.22166997573393554, ""directional"": 0.41831830898460964}",241,7343,409,29047,2.0208,0.057261,280550.52
ep_006549,ep_006549.csv,iceberg,test,iceberg_phase,29440,6549,3670006361,60.0,278.97,0.01,0.9837980886235498,7,8.357212216109057,normal,strong_buy,calm,0.163686,0.8389644447083539,0.102436,0.508413,0.284384,4,2,2,3,1,2,early_bias,near_bbo,decay_linear,hard_positive,True,0.3537,True,"{""large_visible"": 0.12178931955449941, ""sliced_visible"": 0.07573759407154769, ""churn"": 0.29871622652384966, ""multi_refill"": 0.13983508805322464, ""noise"": 0.478834320850721, ""directional"": 0.33741120078800657}",182,1542,286,16649,0.33,0.015549,233804.82
ep_006550,ep_006550.csv,iceberg,test,iceberg_phase,29459,6550,3688788948,173.02663499999997,77.76,0.02,1.162539864822464,11,3.016730601882497,noisy,mild_sell,normal,0.274707,-0.20720771469701538,0.176796,-0.300395,0.213375,2,1,1,1,0,1,early_bias,at_bbo,decay_exp,hard_positive,True,0.3477,True,"{""large_visible"": 0.1434821760876699, ""sliced_visible"": 0.2962046979215897, ""churn"": 0.10654807439462398, ""multi_refill"": 0.15249774736749616, ""noise"": 0.4095239012054136, ""directional"": 0.24138085463672376}",96,1234,203,14583,1.8033,0.023125,548019.02
ep_006551,ep_006551.csv,iceberg,test,iceberg_phase,29463,6551,3692563865,620.41707,187.0,0.05,0.2883904115737088,6,1.7429893599092683,noisy,strong_sell,calm,0.176782,-0.7464639308615475,0.049269,0.436802,0.549382,1,1,0,1,0,3,clustered,inside_spread,decay_exp,hard_positive,True,0.451,True,"{""large_visible"": 0.11505728222214766, ""sliced_visible"": 0.09791831482153633, ""churn"": 0.14427351107020703, ""multi_refill"": 0.12954780348226883, ""noise"": 0.40506204029479853, ""directional"": 0.24848187088091234}",260,5717,254,15214,2.3922,0.083846,306523.85
ep_006552,ep_006552.csv,iceberg,train,iceberg_phase,29466,6552,3695929137,156.69917499999997,171.02,0.02,0.6140902227024809,8,1.071897500630468,normal,mild_sell,normal,0.029436,-0.16746662883507835,0.161052,0.999361,0.367189,3,1,2,1,1,1,uniform_random,inside_spread,decay_linear,hard_positive,True,0.5368,True,"{""large_visible"": 0.10630738054005137, ""sliced_visible"": 0.2554373232395981, ""churn"": 0.14598083143757817, ""multi_refill"": 0.07947536983951115, ""noise"": 0.3286907835519106, ""directional"": 0.3340583366528377}",224,1031,88,6596,0.7019,0.022857,419261.18
ep_006553,ep_006553.csv,iceberg,train,iceberg_phase,29475,6553,3704376011,240.0,209.14,0.05,0.8769695203802521,14,3.1345924891908177,calm,mild_sell,normal,0.143806,-0.32889125809676223,0.327648,-0.172097,0.67144,4,3,1,0,2,2,uniform_random,inside_spread,random,hard_positive,True,0.7417,True,"{""large_visible"": 0.2132998010399294, ""sliced_visible"": 0.17856157958817187, ""churn"": 0.07799206414834826, ""multi_refill"": 0.1510708755123748, ""noise"": 0.2989710223995139, ""directional"": 0.49860122374255156}",270,1316,191,14724,0.891,0.056481,832436.05
ep_006554,ep_006554.csv,iceberg,test,iceberg_phase,29483,6554,3712013015,240.0,233.82,0.02,0.5653355450484373,10,9.494780010861676,normal,strong_buy,bursty,0.139606,0.6913383015361149,0.402586,0.931147,0.866945,1,1,0,0,2,2,uniform_random,at_bbo,inverted,hard_positive,False,0.0,True,"{""large_visible"": 0.2785625464792046, ""sliced_visible"": 0.25249272447941096, ""churn"": 0.14823146349569408, ""multi_refill"": 0.09622705167073003, ""noise"": 0.33837950003679795, ""directional"": 0.5226484744841806}",338,1380,78,4706,0.7106,0.032189,182256.57
ep_006555,ep_006555.csv,iceberg,test,iceberg_phase,29491,6555,3719825603,150.29332499999998,160.67,0.01,0.28359474073465557,7,4.2897490423639875,noisy,strong_sell,normal,0.222354,-0.4042161226336379,0.352577,-0.362055,0.121708,4,4,0,2,0,3,early_bias,at_bbo,decay_linear,medium_positive,True,0.4673,True,"{""large_visible"": 0.1162866383396726, ""sliced_visible"": 0.190267504876044, ""churn"": 0.20936745127725342, ""multi_refill"": 0.2606932143341202, ""noise"": 0.22791498322949516, ""directional"": 0.3108500317955047}",87,2591,394,26192,1.7385,0.016667,313766.03
ep_006556,ep_006556.csv,iceberg,test,iceberg_phase,29501,6556,3730355790,239.071015,78.93,0.01,0.6112402099717822,7,5.038972122374989,noisy,mild_sell,bursty,0.427416,-0.3556339164474568,0.435555,-0.909854,0.235744,1,0,1,0,2,2,early_bias,inside_spread,flat,hard_positive,False,0.0,True,"{""large_visible"": 0.06696977855142652, ""sliced_visible"": 0.11964144511221535, ""churn"": 0.1744071333543895, ""multi_refill"": 0.1987458274139312, ""noise"": 0.26795542264033007, ""directional"": 0.36346313801233077}",336,2277,406,37617,0.7129,0.01122,260393.39
ep_006557,ep_006557.csv,iceberg,test,iceberg_phase,29502,6557,3731312899,334.97104499999995,264.73,0.05,1.4873575157703953,14,8.53307500629367,calm,mild_sell,normal,0.288463,-0.2701693281624902,0.271774,0.920575,0.169785,2,0,2,1,1,1,uniform_random,inside_spread,humped,medium_positive,True,0.3962,True,"{""large_visible"": 0.08082046257596268, ""sliced_visible"": 0.2294892877464883, ""churn"": 0.2912964003552925, ""multi_refill"": 0.16142268951030556, ""noise"": 0.40838689910976933, ""directional"": 0.38712276048193484}",288,3584,420,29656,1.1637,0.077604,186782.48
ep_006558,ep_006558.csv,iceberg,test,iceberg_phase,29503,6558,3732282754,180.0,234.41,0.01,0.7319417160379615,12,2.101576933686223,calm,strong_sell,normal,0.385366,-0.5711744033209936,0.279507,0.954756,0.211249,2,1,1,3,0,2,clustered,at_bbo,humped,hard_positive,True,0.2661,True,"{""large_visible"": 0.05134058056124873, ""sliced_visible"": 0.05112601222521472, ""churn"": 0.29090479930190905, ""multi_refill"": 0.27408781434666013, ""noise"": 0.30700083630482267, ""directional"": 0.4435092321310935}",233,2557,242,13745,0.7743,0.017725,108965.82
ep_006559,ep_006559.csv,iceberg,test,iceberg_phase,29512,6559,3740792239,465.281215,161.31,0.01,0.47175448169100437,12,8.659718079409883,noisy,strong_buy,calm,0.435071,0.6490350062317459,0.080853,0.144395,0.294371,1,1,0,3,1,3,uniform_random,at_bbo,decay_exp,hard_positive,True,0.4438,True,"{""large_visible"": 0.05317838084474824, ""sliced_visible"": 0.10627234038358459, ""churn"": 0.28284653271861937, ""multi_refill"": 0.27922705156005734, ""noise"": 0.15665881454505085, ""directional"": 0.35087992140381774}",326,11326,410,27117,1.4279,0.017546,216102.32
ep_006560,ep_006560.csv,iceberg,test,iceberg_phase,29518,6560,3747462095,366.355055,54.8,0.05,1.1981138816210102,8,3.0605281873912427,noisy,neutral,bursty,0.510571,-0.09075205942258624,0.441687,0.352603,0.384978,4,2,2,2,1,1,uniform_random,inside_spread,decay_exp,hard_positive,True,0.4293,True,"{""large_visible"": 0.19467392247789367, ""sliced_visible"": 0.06660376055477195, ""churn"": 0.07407054865587041, ""multi_refill"": 0.053046615635073145, ""noise"": 0.49688473828034296, ""directional"": 0.5121525345683189}",324,5452,305,31649,1.1309,0.064198,720994.72
ep_006561,ep_006561.csv,iceberg,test,iceberg_phase,29522,6561,3751457752,211.01590000000002,297.88,0.01,1.0799819567888584,13,1.2052944619861994,noisy,strong_sell,normal,0.181455,-0.4552066168918517,0.290661,0.296455,0.140411,1,0,1,1,1,2,late_bias,at_bbo,inverted,hard_positive,False,0.0,True,"{""large_visible"": 0.06546139015872843, ""sliced_visible"": 0.1925291089004505, ""churn"": 0.17493050553306938, ""multi_refill"": 0.278412144031398, ""noise"": 0.19453471002024497, ""directional"": 0.3892119163279535}",265,1858,234,10561,0.799,0.022642,122496.28
ep_006562,ep_006562.csv,iceberg,test,iceberg_phase,29526,6562,3755310747,817.4085,30.49,0.02,1.0762636916482236,5,1.0902345856730142,noisy,strong_sell,normal,0.081579,-0.5251578603906012,0.179675,-0.267352,0.057266,4,2,2,2,1,3,early_bias,mixed,decay_exp,hard_positive,True,0.6027,True,"{""large_visible"": 0.1558926062903978, ""sliced_visible"": 0.2249123449417611, ""churn"": 0.2731759578235436, ""multi_refill"": 0.1073748234137418, ""noise"": 0.4475906022250743, ""directional"": 0.21096481836692607}",328,11138,1123,74092,2.494,0.020244,363107.7
ep_006563,ep_006563.csv,iceberg,train,iceberg_phase,29528,6563,3757916873,520.77081,32.43,0.01,0.7500702943137723,12,8.868724298226214,calm,neutral,normal,0.163787,0.05973354082998983,0.28559,0.986272,0.312784,2,0,2,1,0,1,uniform_random,at_bbo,humped,hard_positive,True,0.6013,True,"{""large_visible"": 0.3082745121616033, ""sliced_visible"": 0.12154310481159296, ""churn"": 0.05859232449298882, ""multi_refill"": 0.19389166843992184, ""noise"": 0.27794896572352146, ""directional"": 0.23077871951864}",313,2554,334,23349,1.6662,0.010607,1242727.72
ep_006564,ep_006564.csv,iceberg,test,iceberg_phase,29538,6564,3766513464,730.7248000000001,109.96,0.01,0.4882688520295899,12,2.1910415513000676,noisy,strong_sell,normal,0.273436,-0.8554816571040569,0.217234,0.268126,0.438041,2,0,2,0,0,1,early_bias,inside_spread,flat,medium_positive,True,0.4604,True,"{""large_visible"": 0.3330646568623262, ""sliced_visible"": 0.11748078649827319, ""churn"": 0.11703250390267561, ""multi_refill"": 0.1645053579760059, ""noise"": 0.3753510336050574, ""directional"": 0.21816184380390863}",305,1283,265,16409,2.4037,0.010918,1160222.43
ep_006565,ep_006565.csv,iceberg,test,iceberg_phase,29543,6565,3771847223,60.0,212.48,0.05,0.6955488085758318,7,1.290315468054619,calm,strong_buy,normal,0.047605,0.6588944983223127,0.374173,0.647176,0.06138,2,0,2,2,0,3,clustered,at_bbo,decay_linear,medium_positive,True,0.4243,True,"{""large_visible"": 0.34991050672738133, ""sliced_visible"": 0.29015132784780595, ""churn"": 0.20750474442997424, ""multi_refill"": 0.09784359941251167, ""noise"": 0.4769525086220543, ""directional"": 0.3728160007432362}",266,1038,65,3680,0.2259,0.069361,147970.62
ep_006566,ep_006566.csv,iceberg,test,iceberg_phase,29546,6566,3775759769,120.0,249.0,0.05,0.7418605309332877,5,0.8170717634649276,normal,strong_buy,bursty,0.57436,0.6713572907846422,0.541296,-0.566227,0.154544,2,2,0,2,0,3,uniform_random,mixed,decay_exp,hard_positive,True,0.6626,True,"{""large_visible"": 0.11568582673721747, ""sliced_visible"": 0.16934156185929483, ""churn"": 0.27679923725907746, ""multi_refill"": 0.2526016804743107, ""noise"": 0.3657504527373091, ""directional"": 0.4314612321698682}",129,1037,89,5977,0.9304,0.071705,448897.05
ep_006567,ep_006567.csv,iceberg,train,iceberg_phase,29549,6567,3778730213,85.272,212.25,0.02,0.6526977124790619,14,3.570746561476125,calm,neutral,calm,0.122501,-0.06614840726406024,0.141788,0.265629,0.243486,1,0,1,2,1,3,uniform_random,mixed,flat,hard_positive,False,0.0,True,"{""large_visible"": 0.19591778103474705, ""sliced_visible"": 0.25727602038763364, ""churn"": 0.23566747101115187, ""multi_refill"": 0.25554620111191095, ""noise"": 0.330577935575296, ""directional"": 0.37995000584786864}",262,1244,125,9398,0.3264,0.037023,474546.76
ep_006568,ep_006568.csv,iceberg,val,iceberg_phase,29550,6568,3779479391,376.88893999999993,244.96,0.05,1.159911841668046,9,10.90083028957676,calm,neutral,bursty,0.32653,0.11600473219470564,0.68902,-0.441794,0.347067,2,2,0,2,1,2,uniform_random,at_bbo,inverted,hard_positive,False,0.0,True,"{""large_visible"": 0.1699456256809141, ""sliced_visible"": 0.2334450827182687, ""churn"": 0.05185071406811187, ""multi_refill"": 0.14465266163910007, ""noise"": 0.2403412612459364, ""directional"": 0.3650634440852968}",318,4227,312,25453,1.1878,0.063836,451304.64
ep_006569,ep_006569.csv,iceberg,test,iceberg_phase,29555,6569,3783852887,206.80027499999997,199.39,0.02,1.2937808974989757,5,0.8798792942790429,normal,strong_sell,calm,0.38194,-0.622958027482795,0.119035,-0.879087,0.195694,3,2,1,1,0,1,uniform_random,mixed,inverted,hard_positive,True,0.7352,True,"{""large_visible"": 0.10837650903274319, ""sliced_visible"": 0.05423898880479454, ""churn"": 0.09786536529371284, ""multi_refill"": 0.1346574346815359, ""noise"": 0.18972072232690862, ""directional"": 0.5059223301202074}",157,978,124,10346,1.3193,0.047134,73419.3
ep_006570,ep_006570.csv,iceberg,test,iceberg_phase,29559,6570,3787527295,221.734275,116.81,0.02,0.39485244544880277,6,3.090995087625811,normal,strong_sell,normal,0.154289,-0.4581535404536514,0.26276,0.553453,0.80083,1,0,1,3,1,2,early_bias,inside_spread,flat,hard_positive,False,0.0,True,"{""large_visible"": 0.1007334882837862, ""sliced_visible"": 0.2207410704784682, ""churn"": 0.16132259120421943, ""multi_refill"": 0.19720402559675726, ""noise"": 0.4518658593891983, ""directional"": 0.26284778588093466}",100,4591,107,5870,2.2229,0.0244,119130.56
ep_006571,ep_006571.csv,iceberg,test,iceberg_phase,29561,6571,3790446818,322.6257,53.05,0.02,0.6006196873651517,4,7.252720453284437,normal,strong_buy,calm,0.360076,0.48405919322531454,0.09141,-0.265072,0.821772,3,1,2,1,0,2,uniform_random,at_bbo,decay_exp,medium_positive,False,0.0,True,"{""large_visible"": 0.22393493275184279, ""sliced_visible"": 0.2294453987536107, ""churn"": 0.27250438040315966, ""multi_refill"": 0.18211822400477096, ""noise"": 0.21187334085828985, ""directional"": 0.4906790413121485}",217,1710,74,4900,1.4895,0.030415,315702.88
ep_006572,ep_006572.csv,iceberg,test,iceberg_phase,29571,6572,3800116986,429.242775,294.41,0.05,1.0730815486817877,5,1.898768828048812,normal,mild_sell,bursty,0.366766,-0.37620120147210123,0.525316,-0.695876,0.07881,1,0,1,2,2,3,clustered,at_bbo,decay_linear,hard_positive,True,0.7319,True,"{""large_visible"": 0.2664883340180061, ""sliced_visible"": 0.06738516023682965, ""churn"": 0.3263224678643219, ""multi_refill"": 0.25314771351328674, ""noise"": 0.3493311169668617, ""directional"": 0.4558500615190281}",224,14029,532,39920,1.9227,0.052679,471750.84
ep_006573,ep_006573.csv,iceberg,test,iceberg_phase,29573,6573,3802331289,369.409875,113.78,0.02,0.7304918635986408,11,15.716708089096237,noisy,strong_sell,normal,0.384253,-0.4962453962431555,0.383879,-0.440411,0.083476,2,0,2,3,0,3,early_bias,mixed,humped,medium_positive,True,0.2792,True,"{""large_visible"": 0.16202222427725188, ""sliced_visible"": 0.25378089268768483, ""churn"": 0.05000722813225866, ""multi_refill"": 0.21896012463364084, ""noise"": 0.38941361666768726, ""directional"": 0.5498948339923202}",355,6369,490,44052,1.0425,0.024451,416417.66
ep_006574,ep_006574.csv,iceberg,train,iceberg_phase,29576,6574,3805482114,360.58561,116.11,0.05,0.20974736803438568,11,10.88212049025473,calm,neutral,normal,0.515704,-0.04601563187620672,0.37234,0.005485,0.41455,3,2,1,2,0,1,uniform_random,inside_spread,humped,medium_positive,False,0.0,True,"{""large_visible"": 0.1446248362473486, ""sliced_visible"": 0.13182779828353414, ""churn"": 0.08475765683585365, ""multi_refill"": 0.14406505102701067, ""noise"": 0.36860170444959206, ""directional"": 0.49637568029107676}",326,3232,352,27630,1.1066,0.06319,328852.06
ep_006575,ep_006575.csv,iceberg,val,iceberg_phase,29583,6575,3812543658,251.21895,291.62,0.05,1.1620813524705094,8,10.127118019786542,normal,mild_sell,normal,0.161279,-0.2827333557780367,0.392405,0.522761,0.20205,4,2,2,2,2,2,early_bias,mixed,decay_exp,hard_positive,True,0.4197,True,"{""large_visible"": 0.34956989015832113, ""sliced_visible"": 0.11277700711379261, ""churn"": 0.211231885453512, ""multi_refill"": 0.15128411556107757, ""noise"": 0.4937607525453408, ""directional"": 0.43616200159889473}",344,5458,358,29450,0.7305,0.054797,781699.28
ep_006576,ep_006576.csv,iceberg,train,iceberg_phase,29584,6576,3812655330,155.59024,25.32,0.02,0.809334255412604,8,11.5991108891817,normal,neutral,normal,0.362028,0.04946486933379013,0.267555,-0.819097,0.082916,2,2,0,1,0,2,clustered,at_bbo,flat,easy_positive,True,0.6737,True,"{""large_visible"": 0.11968903072002693, ""sliced_visible"": 0.27855793054622824, ""churn"": 0.12333957942270553, ""multi_refill"": 0.14651747645132854, ""noise"": 0.28438027669607846, ""directional"": 0.5351116954329269}",99,1518,382,36243,1.5748,0.024242,278065.68
ep_006577,ep_006577.csv,iceberg,train,iceberg_phase,29593,6577,3822343409,147.004995,159.21,0.05,0.5087976952182263,11,2.866407265697637,normal,neutral,normal,0.281647,-0.14890694240690572,0.251745,0.454425,0.914659,4,2,2,0,1,2,clustered,mixed,flat,hard_positive,True,0.3703,True,"{""large_visible"": 0.32843514215839814, ""sliced_visible"": 0.08902180354226884, ""churn"": 0.23993946781936215, ""multi_refill"": 0.19594089167585094, ""noise"": 0.1966109734684565, ""directional"": 0.508902473376909}",288,930,62,2968,0.5107,0.062153,885835.53
ep_006578,ep_006578.csv,iceberg,test,iceberg_phase,29598,6578,3827122893,263.30541999999997,133.5,0.02,1.198831653120548,14,15.141314060950917,noisy,mild_sell,normal,0.273283,-0.16830977326677732,0.383538,0.978542,0.249369,4,3,1,2,0,2,uniform_random,at_bbo,decay_linear,hard_positive,True,0.6408,True,"{""large_visible"": 0.21253718033204122, ""sliced_visible"": 0.16945753492142868, ""churn"": 0.0663976321458162, ""multi_refill"": 0.2143501750628623, ""noise"": 0.1531692498595757, ""directional"": 0.5427681280028374}",171,3012,385,38692,1.5484,0.025731,707931.33
ep_006579,ep_006579.csv,iceberg,test,iceberg_phase,29603,6579,3831984258,443.35454999999996,63.6,0.01,0.6442802539181871,7,17.984617350913442,calm,strong_sell,bursty,0.154712,-0.6939136148702364,0.422792,-0.336272,0.294261,1,0,1,2,0,1,uniform_random,inside_spread,decay_linear,hard_positive,False,0.0,True,"{""large_visible"": 0.17674572347882095, ""sliced_visible"": 0.12367934445202387, ""churn"": 0.07481960670312333, ""multi_refill"": 0.16749851393512882, ""noise"": 0.39239805769253544, ""directional"": 0.25905465379381226}",347,5109,324,28137,1.2786,0.010634,646812.76
